race,wealth,weight
White,84000,2742.3811643
White,58900,2737.9889456
White,71000,2773.0519366
White,59000,2706.6964408
White,293328000,46.393598723
White,298393000,46.807505025
White,298939000,47.17568083
White,304716000,48.129238796
White,299620000,46.655185168
White,69300,13525.811911
White,71300,12910.160116
White,64900,12942.664706
White,70500,13217.892787
White,76500,12750.027067
Hispanic,19600,6747.5250071
Hispanic,20600,6745.5211775
Hispanic,22500,6760.9948265
Hispanic,19600,6737.7303137
Hispanic,17600,6759.8992464
White,340300,10085.755331
White,348500,10122.271488
White,331200,10883.920036
White,331900,10395.326636
White,329500,11044.585431
White,10000,9480.5769645
White,10000,9557.978369
White,10000,9555.1761692
White,10000,9514.0911879
White,10000,9564.1612997
White,4756000,3189.880218
White,4852000,3405.2928466
White,4783700,3508.5004178
White,4833000,3371.7506236
White,4838700,3217.5542336
Black,10000,5111.3502932
Black,10000,5136.9218452
Black,10000,5060.8648188
Black,10000,5136.3626646
Black,10000,5070.6650846
Other,69700,17727.745108
Other,70700,17902.577719
Other,69700,17918.575609
Other,69700,18205.386288
Other,70700,17925.718908
Asian,357000,12678.153553
Asian,357000,11796.437243
Asian,356900,12016.834272
Asian,356900,12192.225786
Asian,357000,11817.286283
White,1966000,3184.7575116
White,1967000,3375.3857273
White,1967000,3039.158488
White,1967000,3145.8308662
White,1966000,3137.5758479
White,1274410,10063.777179
White,1275410,10104.836785
White,1273410,10880.454752
White,1273410,10385.754811
White,1272410,11049.78461
White,994700,11298.25542
White,1381700,11335.360574
White,1258700,12211.189247
White,1039700,11637.740924
White,1594700,12398.869389
Black,10000,2486.7865809
Black,10000,2505.4216883
Black,10000,2503.3606135
Black,10000,2529.6396824
Black,10000,2509.9972942
White,309600,7497.7002969
White,313400,7471.847513
White,306600,8067.1543212
White,307700,7606.8018382
White,313300,8167.2532938
White,126241000,678.86930747
White,104745000,671.83237036
White,123721000,619.95334878
White,124319000,691.5135948
White,113248000,671.77291557
Hispanic,10000,4614.4274922
Hispanic,10000,4612.9506907
Hispanic,10000,4624.2712503
Hispanic,10000,4613.1963233
Hispanic,10000,4625.835639
White,545500,8922.2961229
White,545000,8950.750023
White,549500,9638.9167661
White,546500,9187.7612665
White,550500,9789.2165152
Hispanic,27690,2511.0456489
Hispanic,24690,2538.4291282
Hispanic,23590,2531.8601764
Hispanic,26290,2535.4986785
Hispanic,28290,2538.5008696
White,107000,10634.455113
White,106000,10578.289807
White,107000,10389.630597
White,106000,10606.175013
White,107000,10398.731432
White,526500,3898.9573786
White,526500,3595.670201
White,526500,3622.8205057
White,526500,3732.8237387
White,526500,3549.5621592
White,10000,8546.9245486
White,10000,8672.0842137
White,10000,8582.1214357
White,10000,8580.347528
White,10000,8588.4336446
White,291200,18914.432194
White,342400,11343.281143
White,292500,18783.107718
White,385400,11650.977773
White,304500,18804.349711
White,5166000,1841.8404309
White,5756000,1924.4413245
White,4877000,2002.873898
White,5754000,1924.3504094
White,5756000,1854.381854
White,208200,3011.015337
White,208200,3031.9345477
White,207200,3132.6660857
White,208200,3133.4452231
White,208200,3215.6577666
Black,112700,2551.6411039
Black,111700,2438.4500247
Black,112700,2490.2317018
Black,112700,2487.5799345
Black,112700,2453.2788145
White,77082300,62.668895547
White,78519000,61.712608494
White,78833000,63.663513709
White,78148000,63.606797255
White,78397760,62.020859726
Black,10000,4149.4179349
Black,10000,4068.8150886
Black,10000,4076.3822953
Black,10000,4182.6858231
Black,10000,4066.1685593
Hispanic,67472000,55.509793497
Hispanic,54447000,55.830466123
Hispanic,63913000,56.269029184
Hispanic,52440000,46.858377526
Hispanic,50351000,46.896720895
White,4978600,500.65089804
White,5017200,536.23883341
White,4978700,562.60766206
White,4962900,535.77031613
White,4946500,503.97717727
White,233800,4708.0397073
White,233800,4539.6215841
White,233800,4495.1605876
White,233800,4561.5743305
White,233800,4466.2251171
Hispanic,10000,2750.8388323
Hispanic,10000,2691.1772044
Hispanic,10000,2710.9867204
Hispanic,10000,2710.1755825
Hispanic,10000,2679.454382
White,2186000,6931.1592644
White,2187000,8158.4307641
White,2186000,5844.6176384
White,2186000,6998.9755216
White,2186000,6302.3188178
White,2921000,8202.4818347
White,2921000,9656.9396892
White,2921000,6919.0069304
White,2921000,8288.6719224
White,2921000,7460.3395009
White,45166,7914.6923788
White,44716,8065.3513462
White,44846,8022.516267
White,44846,8142.397337
White,44916,8063.928242
Asian,756500,2992.8249188
Asian,742500,3013.6177505
Asian,729500,3113.74074
Asian,731500,3114.5151704
Asian,736500,3196.231044
White,220540,16879.162702
White,242750,16037.141801
White,226550,16204.6155
White,240450,16663.522313
White,250950,15406.899104
White,18500,9127.2653313
White,15500,8959.2811692
White,14500,9096.0075879
White,23500,9102.3480748
White,19500,9082.0577568
Hispanic,10000,2658.7804336
Hispanic,10000,2651.6719347
Hispanic,10000,2658.5027895
Hispanic,10000,2639.3845564
Hispanic,10000,2667.3653666
Black,555090,1263.7364656
Black,555340,1258.3538896
Black,554340,1383.1283353
Black,555340,1289.3924035
Black,555280,1399.1562098
Hispanic,10800,3119.2360343
Hispanic,10000,3042.5148538
Hispanic,10000,3101.0800374
Hispanic,10000,3124.3910829
Hispanic,10000,3086.8311662
White,20749000,32.706612263
White,20849000,34.610049026
White,19814000,36.075894979
White,19403000,34.763166161
White,19402000,33.288012478
White,78000,10519.683341
White,77930,10278.063011
White,77910,10075.70137
White,77850,10150.764503
White,77930,10135.179188
Black,13400,4042.9515841
Black,13400,4053.518545
Black,13400,3994.6264905
Black,13400,4038.960928
Black,13400,4016.3553971
White,723000,5928.7327198
White,715200,5924.6770552
White,696000,6423.260238
White,681400,6057.2159901000005
White,790700,6506.4622048
Black,1141800,2175.4425296
Black,1085100,2171.5998452
Black,1118800,2324.3281497
Black,1085800,2211.103473
Black,1095800,2358.5112595
Hispanic,10000,4474.7903336
Hispanic,10000,4239.4158753
Hispanic,10000,4277.4876878
Hispanic,10000,4423.9250073
Hispanic,10000,4267.1846973
Black,10880,6859.476828
Black,10000,6657.2487815
Black,50230,6688.3439428
Black,14330,6701.6658204
Black,10000,6619.1132947
White,1979800,5788.3026366
White,1981000,6809.2142983
White,1980800,4881.9236677
White,1980900,5841.3122975
White,1980800,5262.417918
White,61034000,678.86930747
White,56672000,671.83237036
White,58820000,619.95334878
White,58262000,691.5135948
White,62339000,671.77291557
White,15114000,6803.9360019
White,15004000,7344.9343758000005
White,9207000,7545.5075962
White,13436600,7262.0814315
White,21869000,2203.1683607
White,6261100,7611.5891333
White,6222000,7981.2375996
White,6237000,8189.5271722
White,6359100,7876.7368309
White,6162100,7842.0570505
White,1058167420,2.9185426425
White,1055441720,2.8739123405
White,1053057290,2.9008096572
White,1055544230,2.9525576071
White,1024237401,2.9338712331
White,433100,8584.5195622
White,426000,8644.527293
White,445200,8636.5464906
White,463500,8657.5898297
White,447500,8638.3250645
White,2584500,1803.8763596
White,2583500,1827.9122834
White,2580500,1660.271385
White,2584500,1713.0381487
White,2579500,1749.6131987
White,36762000,46.661705716
White,36389000,46.639004855
White,48230000,46.853055245
White,33331000,47.430188557
White,42986000,47.468999829
White,6894000,672.92469012
White,6894000,717.97218558
White,6894000,746.7188851
White,6894000,720.14763351
White,6894000,677.28559794
White,1599500,8086.0053612
White,1599500,7973.5623456
White,1569500,8244.1539943
White,1567500,8215.2397861
White,1559500,8638.3872349
White,235427700,2.7548820811
White,261058200,2.7610664685
White,267749400,2.7869886618
White,237900300,2.8365310103
White,239505700,2.7686009556
White,102388990,56.195269514
White,100983000,55.423564139
White,101049000,55.729421468
White,96496740,56.945155404
White,97555450,56.702725149
Asian,196000,2448.2704379
Asian,185000,2449.2025273
Asian,180000,2471.2115647
Asian,196000,2518.7663621
Asian,173000,2485.9784841
White,71700,14735.65728
White,71800,14022.433193
White,73800,14028.501342
White,72100,14431.549275
White,73800,13893.899067
White,11070,3773.5583161
White,10370,3762.2089621
White,11110,3779.5142509
White,10000,3744.9320989
White,10000,3772.5603958
White,396000,8216.5881053
White,414400,8250.1112913
White,420430,8883.3659084
White,381400,8479.4672948
White,397700,9021.6155608
Asian,10657300,2904.2539803
Asian,10657200,3083.8013948
Asian,10657300,3186.8423452
Asian,10657200,3065.947231
Asian,10657200,2927.5210239
White,158450,10030.767034
White,169460,9653.3326524
White,160050,9666.3444143
White,161750,9864.2267634
White,171450,9553.7925967
Black,254305,2096.7091581
Black,243105,2094.8413071
Black,243910,2135.3846853
Black,262310,2094.1980905
Black,242610,2129.4355268
Asian,571000,1189.3559111
Asian,576000,1186.0243815
Asian,488000,1278.9960906
Asian,503000,1207.6959658
Asian,574000,1295.3292603
White,1321800,8290.3857569
White,1333800,8318.1137937
White,1334800,8957.7538542
White,1318800,8537.7646148
White,1336800,9094.0881146
Hispanic,10000,9460.1366522
Hispanic,10000,9449.4368982
Hispanic,10000,9475.0253726
Hispanic,10000,9439.2760812
Hispanic,10000,9472.876076
White,3009900,1898.7907948
White,3009900,1923.9624853
White,3008900,2053.0581365
White,3009900,1926.9675682
White,3007900,1877.8748571
White,2960900,9796.9339196
White,2961900,11529.126705
White,2960900,8262.2635357
White,2961900,9893.3831182
White,2960900,8908.1084717
White,1618200,8094.6557762
White,1563940,9527.2780996
White,1814810,6828.9121705
White,1745300,8180.0153703
White,2252500,7364.1402018
White,577950,13270.593405
White,694960,13916.530515
White,622450,15087.666317
White,544950,13731.080099
White,595960,15323.510658
White,68150,13520.428312
White,111150,12810.973708
White,87150,13054.136355
White,102150,12880.758514
White,320150,12934.942326
White,11642000,7476.5844943
White,11646400,7981.2375996
White,11638600,8189.5271722
White,11635400,7876.7368309
White,11640000,7704.793988
White,2846450,7552.9560885
White,2847450,7840.8930598
White,2847450,8126.4421967
White,2846450,7816.0613195
White,2846450,7707.5234923
White,10000,10169.584107
White,10000,10137.44916
White,10000,10183.813381
White,10000,10093.966511
White,10000,10165.689367
Black,492400,2583.7808008
Black,482680,2573.8877546
Black,495080,2826.8275214
Black,508550,2637.6507353
Black,508490,2861.6243461
White,706090,8700.7617731
White,674100,8736.2603586
White,705100,9406.8303683
White,706100,8979.1314776
White,704090,9553.2265701
Black,17150,3526.4929976
Black,26150,3541.0864221
Black,25150,3501.2100647
Black,25150,3515.8095096
Black,19350,3505.0099586
White,112860,10137.49367
White,108860,9347.6174918
White,106560,9245.913896
White,113860,9714.8396237
White,107660,9254.8575815
White,77917000,63.867814906
White,60729600,61.6732693
White,56469500,63.475420583
White,85330400,63.386654196
White,40413500,52.889367952
White,4607000,6583.7086829
White,4691000,6932.0721222
White,4971000,7126.2760394
White,4984000,6862.5385142
White,4026000,6727.589806
Black,10000,4577.6815302
Black,10000,4600.0410982
Black,10000,4531.0521945
Black,10000,4604.2232501
Black,10000,4543.0980802
Black,10000,4985.8089877
Black,10000,5099.4662053
Black,10000,5038.4879148
Black,10000,5068.2473025
Black,10000,4971.4591665
White,26141000,79.817117585
White,26141000,80.110552114
White,26141000,79.407748879
White,26143000,80.438242547
White,26141000,81.0742896
White,10000,9782.929442
White,10000,9664.5970881
White,10000,9713.1459503
White,10000,9759.8726609
White,10000,9696.2649892
White,8104200,2815.1571658
White,8130200,2983.4164274
White,8062300,3076.0443704
White,8118200,2957.6664594
White,8071500,2836.0661911
Asian,34210,5969.2535519
Asian,16990,5832.4023024
Asian,91970,5784.8244126
Asian,45680,5829.7904578
Asian,94910,5695.6094683
White,2099000,4069.1993636
White,2099000,4177.7816474
White,2101000,3792.2626033
White,2100000,3920.7810538
White,2099000,4004.5478319
White,10000,2884.6435814
White,10000,2843.3029572
White,10000,2875.0079208
White,10000,2840.9544226
White,10000,2866.1048765
White,1147000,7743.8927844
White,1146900,7769.2510091
White,1147000,8371.1790805
White,1146900,7980.9742161
White,1146800,8499.0996701
Asian,410600,3069.4920981
Asian,386400,2927.3984389
Asian,414600,2972.7227959
Asian,442100,1977.7059001
Asian,374700,2935.9717028
Asian,11200,6191.9180093
Asian,10700,6088.1939818
Asian,10080,6188.4429228
Asian,10000,6319.0503883
Asian,13000,6175.6082723
White,20300,9541.3549287
White,20300,9263.7233295
White,20300,9479.987526
White,20300,9319.9766937
White,20300,9315.3966577
Black,107800,5342.2393265
Black,145100,5440.1408116
Black,111800,5466.0842064
Black,48800,5351.6047348
Black,194800,5463.2075388
Asian,4312060,1705.4406609
Asian,4253360,1813.6590974
Asian,4279360,1887.6315
Asian,4249760,1813.5141669
Asian,4355060,1716.5882066
Black,143020,4217.5907888
Black,143080,3985.3773571
Black,143060,4066.2891051
Black,142020,4094.8352807
Black,142080,4014.2528229
Black,10000,5259.6192311
Black,10000,5288.0825326
Black,10000,5206.5457896
Black,10000,5294.1583182
Black,10000,5219.575362
Hispanic,10000,5159.9719556
Hispanic,10000,5216.2425316
Hispanic,10000,5202.7439291
Hispanic,10000,5210.2207222
Hispanic,10000,5216.3899536
White,192000,10272.352854
White,197600,10105.149938
White,195400,10191.045902
White,193300,10121.759033
White,192200,10088.682793
Black,10000,4380.6574877
Black,10000,4399.3513625
Black,10000,4338.5669827
Black,10000,4399.8621461
Black,10000,4346.3157856
Black,57000,2085.1796664
Black,55400,1949.7987645
Black,53690,2003.8509795
Black,58410,1986.0141154
Black,22400,1969.0385706
White,7668000,3794.1927627
White,7705900,4021.5655472
White,7693910,4188.8019741
White,7701000,4027.2356284
White,7675900,3845.2160758
Black,101800,1404.1347247
Black,100800,1399.1078559
Black,101800,1537.1639418
Black,101800,1433.9400576
Black,102800,1555.1713533
Black,13150,3199.6900829
Black,13140,3208.0530324
Black,13150,3161.4444301
Black,13050,3196.5317808
Black,13140,3178.6412146
Hispanic,264200,3871.2249795
Hispanic,265190,3715.7928932
Hispanic,267450,3762.3209207
Hispanic,257650,3747.0525047
Hispanic,272250,3723.1146237
Black,11070,5824.563091
Black,13080,5866.0115262
Black,10000,5786.8852793
Black,16141,5908.1456965
Black,14021,5786.6883305
White,14519500,3570.2198692
White,13124500,3665.1852007
White,12993500,3809.7578269
White,13958500,3658.8629077
White,14171500,3592.818963
White,2473800,266.20886581
White,2513500,281.99017442
White,2568100,569.93448456
White,2524700,265.25207424
White,2619900,508.68137786
White,917000,1379.2897537
White,917000,1386.2209311
White,917000,1422.0275128
White,917100,1413.4707946
White,917000,1480.1612131
White,21228000,1659.8802616
White,21216000,1697.8619266
White,20461000,1705.9510975
White,21719000,1722.7277783
White,21353000,1689.149215
Black,533800,13270.593405
Black,537800,13916.530515
Black,536800,15087.666317
Black,536800,13731.080099
Black,533800,15323.510658
White,10000,8255.5720801
White,10000,8536.7837842
White,10000,8442.1339393
White,10000,8178.9536814
White,10000,8563.2031552
Black,184405,4715.2914739
Black,244730,4490.6238181
Black,188740,4522.750614
Black,238900,4588.4399996
Black,197020,4479.751815
Hispanic,410100,3158.2311278
Hispanic,409100,3168.5239493
Hispanic,410100,3407.2260676
Hispanic,409100,3253.2068762
Hispanic,409100,3458.4313595
White,13732000,71.911231457
White,11616000,74.697429877
White,10424000,76.646526395
White,11417000,74.021668985
White,11716000,73.324479308
White,789500,1382.3760236
White,810500,1389.3227101
White,797500,1425.2094118
White,803500,1416.6335473
White,794500,1483.4731909
Black,526100,1334.3412383
Black,535430,1330.0555642
Black,532800,1460.6542496
Black,550600,1363.5924193
